;name;satisfaction_level;last_evaluation;number_projects;average_monthly_hours;time_spent_company;work_accident;left;promotion_last_5_years;department;salary;salary_level
11471;CASTILLEJA;0.84;0.66;3;209;2;0;0;0;sales;low;1
4906;BREMER;0.77;0.65;4;268;3;0;0;0;sales;low;1
6773;ALFANO;0.65;0.95;3;190;3;0;0;0;technical;low;1
23;HARRIS;0.46;0.57;2;139;3;0;4;0;sales;low;1
13660;JOACHIM;0.5;0.77;3;267;2;0;0;0;management;high;3
10679;WIPF;0.63;0.55;4;200;3;1;0;0;RandD;low;1
7295;HAGEDORN;0.97;0.63;3;141;3;0;0;0;technical;medium;2
3849;LUCIANO;0.65;0.55;5;261;3;1;0;0;technical;medium;2
1778;ROCK;0.85;0.9;2;168;2;0;0;0;sales;medium;2
4899;ARGUELLO;0.92;0.92;3;244;2;0;0;0;sales;high;3
5285;LAROSA;0.57;0.39;3;193;6;0;0;0;sales;medium;2
8711;PRINE;0.62;0.82;5;151;5;0;0;0;sales;low;1
4573;THORNHILL;0.75;0.37;3;256;3;0;0;0;product_mng;medium;2
10812;MOUNCE;0.91;0.75;4;159;3;1;0;0;support;low;1
10331;CATANZARO;0.54;0.68;3;144;5;0;0;0;sales;medium;2
14943;URIOSTEGUI;0.81;0.92;5;239;5;0;4;0;RandD;medium;2
12478;BOOKOUT;0.76;0.83;5;227;5;0;4;0;sales;low;1
4598;CRITES;0.95;0.54;4;180;5;0;0;0;sales;high;3
7750;HUNTSMAN;0.62;0.5;4;198;3;1;0;0;technical;low;1
4660;TENNEY;0.9;0.69;4;274;2;0;0;0;technical;medium;2
13182;LEVEY;0.8;0.8;4;263;4;0;0;0;support;medium;2
2552;SUGGS;0.3;0.37;6;278;3;0;0;0;technical;low;1
8799;HUSBAND;0.92;0.95;6;239;4;0;0;0;sales;medium;2
1336;MANUEL;0.44;0.46;2;154;3;0;4;0;technical;low;1
9102;LEATH;0.62;0.48;4;271;3;0;0;0;sales;low;1
9502;MANOR;0.73;0.76;2;166;3;0;0;0;technical;low;1
5312;KUHLMAN;0.8;0.79;5;240;2;0;0;0;support;low;1
10091;DEFAZIO;0.51;1.0;5;196;4;0;0;0;sales;medium;2
4604;HOCH;0.93;0.68;3;272;2;1;0;0;sales;low;1
8414;SALAMONE;0.82;0.77;4;205;3;0;0;0;sales;medium;2
14983;TEEPLE;0.72;0.84;5;257;5;0;4;0;technical;medium;2
9154;WAMSLEY;0.68;0.83;5;267;3;0;0;0;RandD;medium;2
7078;BAUCOM;0.83;0.79;4;270;3;1;0;0;support;medium;2
3201;GAITHER;0.67;0.55;3;217;2;0;0;0;RandD;high;3
2889;COYNE;0.96;0.69;3;214;2;1;0;0;IT;low;1
13170;ECKLUND;0.31;0.42;4;108;4;0;0;0;technical;low;1
6917;PELKEY;0.75;0.86;6;114;4;0;0;0;support;high;3
1401;KAY;0.11;0.87;6;272;4;0;4;0;sales;medium;2
5218;DELROSARIO;0.98;0.64;3;263;4;0;0;0;accounting;medium;2
6168;CAPONE;0.82;0.5;3;198;4;0;0;0;IT;medium;2
5439;RENAUD;0.66;0.5;4;263;3;0;0;0;sales;high;3
13723;SHUM;0.59;0.92;3;203;10;0;0;0;support;medium;2
12092;TINDELL;0.42;0.48;2;143;3;0;4;0;sales;low;1
186;ARNOLD;0.09;0.85;6;297;4;0;4;0;hr;medium;2
7427;HINKLEY;0.86;0.63;3;271;2;0;0;0;sales;low;1
5490;OCHS;0.42;0.46;3;128;2;1;0;0;RandD;low;1
5365;MCCREA;0.8;0.52;3;253;2;1;0;0;sales;low;1
1409;MCKINLEY;0.92;0.94;4;219;5;0;3;0;technical;low;1
3839;PROVOST;0.78;0.87;3;190;3;0;0;0;sales;low;1
11987;KLEE;0.19;0.79;4;229;4;0;0;0;product_mng;medium;2
10133;CONSTABLE;0.57;0.54;4;142;4;0;0;0;technical;medium;2
14613;ADOLPH;0.74;1.0;5;275;5;0;4;0;sales;low;1
10273;PETRICK;1.0;0.75;3;237;3;0;0;0;technical;high;3
2961;MUSE;0.78;0.51;4;278;3;0;0;0;management;medium;2
10891;DONEY;0.8;0.55;4;178;2;1;0;0;support;low;1
10643;LACHAPELLE;0.91;0.78;3;269;3;1;0;0;technical;high;3
11711;STINER;0.82;0.9;3;215;4;0;0;0;management;high;3
8622;ANDRESEN;0.46;0.63;2;177;6;0;0;0;RandD;medium;2
863;BERNARD;0.39;0.55;2;146;3;0;4;0;sales;low;1
9339;SERIO;0.96;0.76;4;152;3;1;0;0;accounting;low;1
13317;BALFOUR;0.68;0.65;3;173;3;1;0;0;marketing;high;3
6687;THACH;0.79;0.66;4;139;4;0;0;0;support;low;1
536;CARSON;0.11;0.85;6;305;4;0;4;0;accounting;medium;2
1886;RICKS;0.11;0.86;6;286;4;0;4;0;support;low;1
639;SAVAGE;0.43;0.48;2;153;3;0;4;0;accounting;low;1
6413;BROOKINS;0.7;0.6;3;224;3;0;0;0;support;medium;2
11889;FAUCHER;0.38;0.49;4;196;3;0;0;1;management;high;3
7174;NAQUIN;0.67;0.54;5;157;2;0;0;0;RandD;medium;2
13430;CULL;0.48;0.42;2;275;6;1;0;1;hr;medium;2
7849;DICARLO;0.86;0.53;3;213;3;0;0;0;IT;high;3
6983;PLUMB;0.79;0.74;3;238;2;0;0;0;technical;medium;2
3709;FLOREZ;0.69;0.78;5;267;2;1;0;0;support;low;1
14142;TAMURA;0.8;0.93;3;225;4;0;0;0;product_mng;low;1
9346;CARDIN;0.85;0.66;3;235;3;0;0;0;technical;low;1
9468;THROCKMORTON;0.84;0.54;5;186;2;0;0;0;technical;medium;2
1032;JUSTICE;0.84;0.88;5;237;5;0;4;0;technical;low;1
5193;DEW;0.74;0.83;3;170;3;0;0;0;management;low;1
8739;ANSLEY;0.69;0.82;4;137;2;1;0;0;technical;low;1
4198;BUCKINGHAM;0.96;0.78;2;284;3;0;0;0;RandD;medium;2
3784;SLATTERY;0.8;0.57;3;225;4;0;0;0;support;low;1
5786;BIGHAM;0.55;0.97;3;222;2;0;0;0;management;medium;2
7170;MAPLE;0.74;0.6;3;232;3;0;0;0;IT;low;1
1403;CREWS;0.86;0.96;5;245;6;0;4;0;accounting;medium;2
1541;MCDONOUGH;0.61;0.46;5;220;4;0;0;0;sales;low;1
9078;BOLGER;0.97;0.55;4;181;5;1;0;0;RandD;medium;2
13476;LIMAS;0.18;0.75;3;142;2;0;0;0;product_mng;low;1
13339;FEWELL;0.96;0.84;3;147;8;0;0;0;accounting;medium;2
2091;ALTMAN;0.73;0.44;2;194;6;0;0;0;hr;medium;2
3636;GRABOWSKI;0.59;0.98;3;155;3;0;0;0;support;medium;2
8536;JAKUBOWSKI;0.53;0.59;3;148;3;0;0;0;IT;medium;2
10168;CENICEROS;0.89;0.66;4;176;3;0;0;0;sales;high;3
5589;GARRIDO;0.31;0.5;3;262;5;0;0;0;sales;medium;2
10877;HOVER;0.52;0.98;5;217;2;1;0;0;technical;low;1
14825;LONGSHORE;0.09;0.9;7;296;4;0;4;0;technical;medium;2
1167;NG;0.43;0.5;2;127;3;1;4;0;sales;medium;2
14853;BONACCI;0.73;0.97;5;235;5;0;4;0;hr;low;1
10846;JAROSZ;0.48;0.51;3;136;3;0;0;0;marketing;low;1
6324;GORMLEY;0.48;0.6;4;230;3;0;0;0;product_mng;medium;2
11734;ALTHOFF;0.53;0.59;4;259;3;0;0;0;sales;low;1
12670;DRENNEN;0.11;0.95;6;245;4;0;4;0;management;low;1
12769;KETTERER;0.42;0.46;2;141;3;0;4;0;marketing;medium;2
7605;MARKEL;0.96;0.95;3;236;2;0;0;0;support;medium;2
4189;REDMON;0.61;0.5;4;217;4;1;0;0;product_mng;medium;2
424;BLAKE;0.45;0.46;2;130;3;0;4;0;technical;low;1
5310;TAIT;0.63;0.87;5;248;2;0;0;0;technical;low;1
13441;RUAN;0.99;0.84;4;142;10;0;0;0;technical;high;3
3909;MERRICK;0.62;0.88;5;146;3;0;0;0;sales;low;1
3453;LINDSTROM;0.8;0.94;4;200;4;0;0;0;sales;medium;2
1267;DEWITT;0.42;0.53;2;158;3;0;4;0;support;low;1
14941;ALLIGOOD;0.43;0.49;2;131;3;0;4;0;RandD;high;3
2759;CRAWLEY;0.89;0.69;3;173;3;0;0;0;sales;medium;2
294;BECK;0.1;0.93;6;253;4;0;4;0;IT;medium;2
11208;VASS;0.93;0.73;4;283;7;0;0;0;sales;high;3
11749;GOODFELLOW;0.49;0.88;4;240;8;0;0;0;product_mng;medium;2
4580;DESTEFANO;0.78;0.98;4;157;3;0;0;0;marketing;medium;2
14955;DYCK;0.72;0.94;4;258;5;0;4;0;sales;low;1
804;GILES;0.81;0.95;5;266;5;0;4;0;technical;medium;2
11526;CHERY;0.47;0.76;6;174;10;0;0;0;IT;medium;2
8685;KRATZER;0.79;0.57;3;168;2;0;0;0;technical;medium;2
2814;SPANN;0.68;0.41;4;254;5;0;0;0;product_mng;low;1
14799;SPEERS;0.87;0.9;5;258;5;0;4;0;support;low;1
9252;HARTSOCK;0.65;0.55;5;206;3;0;0;0;sales;low;1
6278;PUGLIESE;0.69;0.68;3;138;3;0;0;0;sales;low;1
3343;PEYTON;0.66;0.8;4;252;3;0;0;0;IT;medium;2
13153;NOVA;0.16;0.82;6;202;4;1;0;1;sales;medium;2
9367;BROCKINGTON;0.24;0.87;4;262;3;0;0;0;technical;low;1
1735;STARKS;0.38;0.46;2;160;3;0;4;0;support;low;1
12559;GERONIMO;0.11;0.8;7;296;4;0;4;0;sales;low;1
2327;HARMAN;0.38;0.64;3;111;3;0;0;0;technical;medium;2
7054;GUILLOT;0.22;0.64;6;260;4;0;0;0;hr;high;3
8809;BASKERVILLE;0.76;0.91;3;133;2;0;0;0;hr;medium;2
5862;CARDER;0.33;0.69;3;125;3;0;0;0;management;medium;2
3212;FLANNERY;0.52;0.95;5;234;3;0;0;0;marketing;low;1
12526;KOLODZIEJ;0.41;0.45;2;144;3;1;4;0;product_mng;low;1
4811;POULIN;0.6;0.81;4;245;3;1;0;0;support;medium;2
10266;LESLEY;0.54;0.52;5;170;4;0;0;0;technical;high;3
1572;REDMOND;0.39;0.48;2;154;3;0;4;0;technical;low;1
4846;THORSON;0.57;0.57;4;141;3;0;0;0;technical;low;1
13022;GROSSE;0.97;0.93;5;137;2;1;0;0;support;low;1
13373;PASCARELLA;0.78;0.89;4;137;3;0;0;0;IT;medium;2
2995;HUSSAIN;0.5;0.59;4;192;2;0;0;0;sales;medium;2
10939;MARCY;0.52;0.63;3;233;3;0;0;1;sales;medium;2
12463;GIANG;0.8;0.85;4;273;5;0;4;0;management;low;1
13788;CUESTA;0.55;0.78;4;261;3;0;0;0;management;high;3
11554;RUCKMAN;0.66;0.51;4;254;2;0;0;0;sales;medium;2
13996;KAST;0.53;0.91;4;167;4;0;0;0;management;high;3
14892;KIRSCHBAUM;0.11;0.92;6;281;4;0;4;0;sales;medium;2
8960;MORANO;0.77;0.56;3;167;4;0;0;0;accounting;medium;2
9674;WOOLFOLK;0.87;0.57;3;149;3;0;0;0;support;low;1
10146;CHAVERS;0.49;0.52;3;168;3;0;0;0;IT;medium;2
9031;TWEEDY;0.55;0.73;4;201;3;0;0;0;sales;low;1
2263;ROYAL;0.91;0.97;3;167;2;0;0;0;support;low;1
10907;DAHLSTROM;0.18;0.9;4;282;4;0;0;0;product_mng;medium;2
9668;BLAHA;0.24;0.76;6;213;4;0;0;0;support;medium;2
12558;MOOR;0.43;0.55;2;136;3;0;4;0;sales;low;1
147;PORTER;0.11;0.87;6;306;4;0;4;0;IT;low;1
7480;FULFORD;0.65;0.49;5;238;4;0;0;0;marketing;high;3
542;PETERSEN;0.77;0.91;5;236;5;0;4;0;marketing;medium;2
13858;EVAN;0.31;0.63;4;104;7;1;0;0;sales;medium;2
465;BOWERS;0.37;0.54;2;152;3;0;4;0;marketing;medium;2
3786;WEATHERFORD;0.37;0.71;3;117;3;0;0;0;support;low;1
6918;BRYCE;0.69;0.86;4;214;2;0;0;0;support;high;3
2394;VIDAL;0.94;0.93;4;220;3;0;0;0;accounting;low;1
1399;REECE;0.11;0.86;6;299;4;1;4;0;sales;low;1
9518;BRICK;0.52;0.71;3;151;3;0;0;0;support;low;1
3118;SORIA;0.5;0.77;3;166;3;0;0;0;IT;medium;2
14858;LEIB;0.46;0.5;2;151;3;0;4;0;technical;medium;2
2129;WILLOUGHBY;0.56;0.76;3;213;2;1;0;0;product_mng;medium;2
4407;BRENT;0.73;0.52;4;215;3;0;0;0;support;low;1
4839;HOWES;0.68;0.78;3;264;3;0;0;0;hr;low;1
12400;RATHBURN;0.91;1.0;5;251;6;0;4;0;sales;low;1
659;BEARD;0.77;0.91;5;221;6;0;4;0;support;medium;2
9777;BREWTON;0.78;0.71;4;216;2;0;0;0;marketing;medium;2
4454;JABLONSKI;0.81;0.61;4;142;4;0;0;0;sales;low;1
12991;BRUN;0.87;0.94;4;189;3;0;0;1;sales;medium;2
2165;ANDERS;0.9;0.92;3;152;3;0;0;0;accounting;low;1
7150;BATCHELDER;0.7;0.9;3;224;3;0;0;0;support;medium;2
12886;GIBNEY;0.36;0.55;3;191;3;0;0;0;product_mng;high;3
349;ZIMMERMAN;0.4;0.46;2;149;3;0;4;0;technical;medium;2
13940;BARNABY;0.93;0.7;5;231;7;0;0;1;sales;high;3
889;CHURCH;0.11;0.79;6;281;4;0;4;0;support;medium;2
14805;TORBERT;0.1;0.77;6;255;4;0;4;0;management;low;1
14918;BERTUCCI;0.09;0.89;6;282;4;0;4;0;support;low;1
11800;FURST;0.67;0.91;2;245;2;1;0;1;sales;medium;2
5261;BAYLOR;0.6;0.83;2;189;2;0;0;0;RandD;low;1
11106;KOPEC;0.68;0.65;3;173;3;1;0;0;marketing;high;3
14340;GOSSMAN;0.37;0.45;2;151;3;0;4;0;support;low;1
9361;PASLEY;0.66;0.84;3;170;4;0;0;0;support;low;1
12359;WILLER;0.09;0.91;6;275;4;0;4;0;support;low;1
14127;TRAMEL;0.37;0.72;3;183;2;0;0;0;sales;low;1
3070;HERZOG;0.72;0.65;5;151;3;0;0;0;sales;medium;2
12488;BANFIELD;0.1;0.83;7;276;4;0;4;0;accounting;low;1
713;ORR;0.73;0.92;5;232;5;0;4;0;sales;low;1
1104;HICKEY;0.11;0.89;6;254;4;0;4;0;technical;low;1
13657;SIPPEL;0.31;0.7;3;132;3;0;0;0;product_mng;low;1
4216;WINFIELD;0.25;0.82;3;269;5;0;0;0;sales;low;1
8128;RAMAGE;0.96;0.91;3;260;5;0;0;0;technical;low;1
4961;LOHR;0.84;0.96;3;161;2;1;0;0;sales;low;1
10824;LINKER;0.77;0.5;3;141;3;0;0;0;IT;medium;2
2175;CORNETT;0.13;0.59;5;160;5;0;0;0;technical;medium;2
4394;PITMAN;0.81;0.84;4;143;2;0;0;0;technical;medium;2
12491;MCCLAY;0.39;0.51;2;151;3;0;4;0;hr;medium;2
5131;SEVILLA;0.91;0.99;5;228;4;1;0;0;sales;low;1
12016;WHITBY;0.45;0.47;2;160;3;0;4;0;sales;low;1
6754;MAPP;0.89;0.66;4;252;3;0;0;0;technical;medium;2
416;MOLINA;0.82;1.0;4;229;6;0;4;0;hr;medium;2
3348;JAY;0.99;0.9;4;164;3;0;0;0;product_mng;high;3
4220;MCCALLISTER;0.87;0.78;3;170;2;0;0;0;sales;low;1
3311;WIRTH;0.82;0.75;3;230;4;1;0;0;accounting;medium;2
14204;DUNNAM;0.64;0.5;4;253;10;0;0;1;management;high;3
4422;HALSEY;0.8;0.79;5;240;4;0;0;0;IT;medium;2
8542;MOOSE;0.52;0.76;4;106;2;1;0;0;product_mng;low;1
11291;LOCASCIO;0.62;0.91;3;251;10;0;0;0;sales;medium;2
11864;POLIZZI;0.77;0.55;3;217;3;0;0;0;support;medium;2
469;HARTMAN;0.41;0.52;2;159;3;0;4;0;sales;low;1
9973;CORDLE;0.71;0.99;3;228;2;0;0;0;support;medium;2
3339;KIMMEL;0.88;0.98;3;263;3;1;0;0;technical;high;3
3416;REGALADO;0.84;0.97;6;223;2;0;0;0;technical;medium;2
3080;SNOWDEN;0.76;0.51;4;242;3;0;0;0;sales;medium;2
10922;TROTMAN;0.18;0.81;4;147;4;0;0;0;marketing;low;1
7171;LEVASSEUR;0.76;0.6;3;140;2;0;0;0;RandD;low;1
11266;ISSA;0.57;0.67;5;235;2;0;0;0;product_mng;low;1
11378;PUGLISI;0.68;0.53;3;138;2;1;0;0;sales;low;1
2991;CEBALLOS;0.9;0.77;3;156;3;0;0;0;sales;medium;2
3763;BEDFORD;0.78;0.92;3;169;3;0;0;0;sales;high;3
8180;ZUCKERMAN;0.7;0.67;5;136;3;0;0;0;sales;medium;2
4951;LOFTIS;0.5;0.54;3;254;2;0;0;0;product_mng;low;1
13110;MCCART;0.89;0.91;3;233;2;0;0;0;IT;medium;2
4496;SPARROW;0.86;0.88;4;220;2;0;0;0;product_mng;low;1
8102;OBRYANT;0.71;0.93;2;199;2;0;0;0;sales;low;1
11338;HARALSON;0.94;0.65;4;213;2;1;0;0;IT;low;1
4782;MELO;0.67;0.81;4;168;2;0;0;0;support;high;3
13040;RUSTIN;0.53;0.51;3;274;2;1;0;0;product_mng;medium;2
12021;SURFACE;0.38;0.55;2;147;3;0;4;0;sales;low;1
10094;BHATIA;0.85;0.69;3;263;3;0;0;0;sales;medium;2
2783;CORNWELL;0.61;0.93;2;247;3;0;0;0;technical;low;1
6525;NIGRO;0.75;0.85;4;272;4;0;0;0;technical;high;3
10301;CAMPANELLA;0.65;0.54;6;181;4;0;0;0;RandD;low;1
9073;HOEKSTRA;0.63;0.74;4;173;3;0;0;0;product_mng;medium;2
5718;CHESSER;0.63;0.84;3;269;2;0;0;0;product_mng;low;1
8324;AYON;0.67;0.78;3;235;3;0;0;0;support;low;1
10850;SHERRELL;0.97;0.89;4;248;2;0;0;0;sales;low;1
11952;LUCKY;0.52;0.62;5;239;2;0;0;0;sales;medium;2
6625;BRAMMER;0.72;0.49;4;148;2;0;0;0;IT;low;1
4259;CHA;0.55;0.72;3;149;3;0;0;0;management;low;1
10480;GOREE;0.81;0.54;3;215;4;1;0;0;sales;low;1
10032;GRINDLE;0.14;0.58;6;205;3;0;0;0;hr;low;1
11532;ESPANA;0.89;0.77;3;144;3;0;0;0;management;high;3
9495;LINEBERRY;0.6;0.98;4;205;4;0;0;0;hr;medium;2
12660;MANJARREZ;0.44;0.5;2;130;3;0;4;0;support;medium;2
10299;BUSKIRK;0.76;0.98;4;258;3;0;0;0;RandD;low;1
3018;PAXTON;0.65;0.89;3;151;2;0;0;0;technical;low;1
13690;MIKKELSEN;0.51;0.8;5;268;3;0;0;0;RandD;medium;2
5595;DUCHARME;0.69;0.75;3;179;2;1;0;0;sales;high;3
10693;COLLETTI;0.73;0.97;4;163;3;0;0;0;sales;medium;2
5266;JARMAN;0.8;0.99;3;158;3;0;0;0;sales;low;1
7382;NEWLIN;0.54;0.71;5;253;2;1;0;0;support;high;3
3870;BANDY;0.2;0.93;4;101;5;0;0;0;support;low;1
10418;SHOWS;0.62;0.49;4;174;3;0;0;0;technical;low;1
14760;HEIDEMAN;0.41;0.47;2;138;3;0;4;0;sales;low;1
12712;MAYNES;0.84;0.98;5;270;5;0;4;0;sales;low;1
7482;SHULMAN;0.61;0.72;4;134;2;0;0;0;accounting;medium;2
14671;STALLMAN;0.43;0.49;2;135;3;0;4;0;accounting;medium;2
2016;HOOKER;0.9;0.66;3;231;3;0;0;0;hr;medium;2
7848;HAGOOD;0.94;0.73;5;142;2;1;0;0;IT;high;3
4341;SCHENK;0.47;0.5;4;159;2;0;0;0;product_mng;low;1
3657;GADDIS;0.78;0.91;3;238;2;0;0;0;RandD;high;3
11113;GILMOUR;0.75;0.51;2;215;2;1;0;0;sales;low;1
14749;HULLINGER;0.87;1.0;5;261;5;1;4;0;technical;medium;2
8749;LEONHARDT;0.15;0.84;3;201;6;0;0;0;support;medium;2
3825;LAPOINTE;0.9;0.51;4;214;2;0;0;0;sales;low;1
6516;BENGE;0.69;0.67;4;274;4;0;0;0;accounting;medium;2
4891;DURR;0.95;0.78;3;204;2;1;0;0;marketing;medium;2
11293;DILLINGER;0.87;0.48;5;170;3;0;0;0;sales;low;1
2888;AHMAD;0.66;0.75;4;203;3;1;0;0;IT;low;1
3726;ROBINETTE;0.63;0.85;3;232;4;0;0;0;IT;medium;2
7048;MOFFATT;0.24;0.7;5;194;3;0;0;0;sales;low;1
7079;DEPALMA;0.38;0.64;5;160;3;0;0;0;support;high;3
3898;COONS;0.51;0.92;3;243;3;0;0;0;marketing;low;1
4433;MCINNIS;0.54;0.81;5;195;4;0;0;0;management;medium;2
11533;COZAD;0.6;0.91;5;211;3;0;0;0;sales;low;1
6511;BEY;0.76;0.89;3;273;2;1;0;0;sales;medium;2
7991;NOWAKOWSKI;0.24;0.54;6;193;4;0;0;0;support;medium;2
4873;FARKAS;0.62;0.58;3;192;2;0;0;0;IT;low;1
2553;ABREU;0.51;0.51;4;204;2;0;0;0;technical;low;1
5796;KOERNER;0.62;0.86;4;181;2;0;0;0;IT;low;1
2651;CARD;0.73;0.81;3;168;2;0;0;0;technical;medium;2
800;WALLS;0.91;0.97;4;251;6;0;4;0;technical;low;1
5654;OLSZEWSKI;0.82;0.58;2;248;6;0;0;0;management;low;1
8806;VANHOOK;0.31;1.0;4;177;5;0;0;0;accounting;medium;2
7942;HAACK;0.81;0.52;4;221;6;0;0;0;marketing;high;3
13860;CORMAN;0.91;0.77;3;195;7;0;0;0;sales;medium;2
13412;BRINER;0.53;0.64;3;143;2;0;0;0;sales;low;1
6114;SCHRODER;0.95;0.7;4;139;3;0;0;0;marketing;low;1
6385;SKILES;0.62;0.57;3;223;3;1;0;0;support;low;1
1431;STEINER;0.36;0.5;2;147;3;0;4;0;technical;medium;2
7668;KUGLER;0.6;0.68;4;271;4;0;0;0;technical;low;1
3681;EADS;0.19;0.91;6;152;3;0;0;0;sales;low;1
2476;OH;0.58;0.77;4;196;2;1;0;0;technical;low;1
14483;LAMARRE;0.81;0.93;5;270;5;0;4;0;technical;medium;2
3123;PAULEY;0.87;0.57;4;227;3;0;0;0;product_mng;low;1
2291;LO;0.96;0.99;3;148;3;0;0;0;support;medium;2
6838;SAUTER;0.88;0.5;3;170;3;0;0;0;technical;medium;2
11947;SERPA;0.85;0.9;3;245;3;0;0;0;marketing;medium;2
2801;DONALD;0.51;0.58;2;181;4;0;0;0;support;medium;2
3690;HEADLEY;0.77;0.76;3;201;4;0;0;0;accounting;medium;2
5092;CHITWOOD;0.97;0.87;2;175;6;0;0;0;support;high;3
6098;WOMBLE;0.65;0.53;5;142;3;0;0;0;product_mng;medium;2
3306;GILLEY;0.63;0.64;4;212;4;0;0;0;sales;medium;2
10090;KUBIK;0.52;0.92;3;268;3;0;0;0;sales;low;1
5925;DONNER;0.89;0.86;3;208;3;0;0;0;support;low;1
1459;GALLARDO;0.39;0.54;2;133;3;0;4;0;marketing;low;1
4993;BILL;0.92;0.62;4;266;2;0;0;0;hr;low;1
4194;BLACKWOOD;0.59;0.9;3;146;3;0;0;0;RandD;medium;2
741;MCINTYRE;0.5;0.54;5;153;4;0;2;0;support;low;1
9617;CAVIN;0.8;0.65;3;264;4;0;0;0;management;high;3
18;THOMPSON;0.45;0.51;2;160;3;1;4;1;sales;low;1
1617;VOSS;0.76;0.98;4;237;5;0;4;0;sales;low;1
1679;ROPER;0.43;0.55;2;159;3;0;4;0;RandD;low;1
14493;FANNON;0.83;0.92;5;267;6;0;4;0;support;low;1
12719;CARLINO;0.8;1.0;5;260;5;0;4;0;hr;low;1
7897;FREEZE;0.78;0.87;4;178;3;0;0;0;technical;medium;2
4932;HETRICK;0.39;0.38;2;106;3;1;1;0;support;medium;2
95;GUTIERREZ;0.37;0.51;2;155;3;0;4;0;sales;low;1
6654;EGBERT;0.61;0.82;3;209;2;0;0;0;sales;low;1
12023;ROLF;0.46;0.57;2;139;3;0;4;0;sales;low;1
2781;RINCON;0.54;0.71;5;173;2;0;0;0;hr;low;1
5101;COLTON;0.76;0.77;4;223;3;0;0;0;IT;low;1
510;LAMB;0.44;0.48;2;146;3;0;4;0;support;low;1
2587;JAMESON;0.53;0.65;2;189;2;1;0;0;IT;low;1
8507;WATERHOUSE;0.79;0.97;3;271;2;0;0;0;hr;medium;2
710;VALENZUELA;0.64;0.9;6;252;2;0;3;0;sales;low;1
12691;WILHOIT;0.42;0.75;3;218;4;0;3;0;management;medium;2
3252;KINDER;0.95;0.67;3;183;3;0;0;0;support;medium;2
13127;ZULLO;0.79;0.79;4;231;2;0;0;0;sales;low;1
7051;BEHM;0.54;0.75;3;181;3;0;0;0;accounting;low;1
9799;BOICE;0.96;0.54;5;161;3;1;0;0;accounting;high;3
14836;BOLOGNA;0.78;0.98;5;263;6;0;4;0;sales;low;1
6947;ARVIZU;0.64;0.75;4;172;4;0;0;0;marketing;medium;2
2172;JEAN;0.71;0.54;4;215;3;0;0;0;technical;medium;2
8624;POLITE;0.77;0.95;3;192;4;1;0;0;RandD;medium;2
6653;GASPER;0.94;0.66;4;230;2;0;0;0;sales;low;1
948;ROLLINS;0.61;0.86;4;196;4;0;0;0;hr;low;1
6834;CROTEAU;0.97;0.63;3;270;4;1;0;0;technical;high;3
5108;GUIDO;0.69;0.98;3;168;2;0;0;0;RandD;medium;2
14055;SWEETMAN;0.69;0.75;3;253;3;0;0;0;management;high;3
3121;BOSTIC;0.66;0.76;3;155;4;1;0;0;product_mng;low;1
9266;SAVILLE;0.76;0.55;4;163;2;1;0;0;hr;medium;2
3101;RAHMAN;0.8;0.54;4;258;3;0;0;0;support;low;1
2726;FOUST;0.16;0.71;6;227;5;0;0;0;support;medium;2
1373;SCHULZ;0.37;0.53;2;147;3;0;4;0;RandD;low;1
1007;LINDSAY;0.36;0.52;2;137;3;1;3;0;sales;medium;2
11807;QUIROS;0.65;0.95;2;180;2;0;0;0;product_mng;low;1
4342;ONG;0.56;0.62;4;247;3;0;0;0;product_mng;low;1
7152;RASHID;0.32;0.66;3;144;2;0;0;0;support;low;1
12003;SCHILLINGER;0.72;0.87;5;223;5;0;4;0;sales;low;1
10673;RAKESTRAW;0.63;0.72;6;163;4;0;1;0;IT;high;3
6297;STRICKER;0.82;0.6;5;232;2;0;0;0;technical;medium;2
11220;LIEBER;0.51;0.39;5;132;6;1;0;1;technical;low;1
12654;OWENBY;0.1;0.89;7;308;4;0;4;0;technical;medium;2
12538;ZIEMER;0.87;1.0;5;261;5;1;4;0;technical;medium;2
12512;PURIFOY;0.09;0.96;6;259;4;0;4;0;support;low;1
6731;BIDWELL;0.55;0.46;4;226;5;0;0;0;sales;low;1
380;BLAIR;0.44;0.45;2;156;3;0;4;0;hr;medium;2
14947;GIRTON;0.91;0.98;4;242;6;0;4;0;support;low;1
10554;ROOKER;0.64;0.61;4;136;3;0;0;0;sales;high;3
1594;TIDWELL;0.4;0.46;2;132;3;0;4;0;product_mng;low;1
14523;RYBAK;0.4;0.54;2;139;3;0;4;0;marketing;low;1
11683;RESTO;0.96;0.6;3;160;10;0;0;0;support;medium;2
486;FLYNN;0.38;0.49;2;135;3;0;4;0;accounting;low;1
10464;SPRAY;0.24;0.7;6;153;5;1;0;0;marketing;low;1
8812;FINKE;0.52;0.92;5;280;6;1;0;0;hr;high;3
6479;KHOURY;0.74;0.75;4;111;4;1;0;0;product_mng;medium;2
2561;ALCALA;0.78;0.84;3;269;2;0;0;0;technical;medium;2
3598;THIGPEN;0.77;0.86;5;282;4;0;0;0;sales;low;1
3109;CUSTER;0.67;0.56;3;237;4;0;0;0;support;medium;2
4200;SAMUELSON;0.5;0.58;4;165;2;0;0;0;sales;high;3
7943;DIEGO;0.95;0.57;2;263;3;0;0;0;marketing;low;1
