;name;satisfaction_level;last_evaluation;number_projects;average_monthly_hours;time_spent_company;work_accident;left;promotion_last_5_years;department;salary;salary_level
14774;MAGNUSSON;0.1;0.77;7;291;4;0;4;0;accounting;low;1
10696;KISTNER;0.82;0.67;3;229;3;0;0;0;sales;medium;2
13846;LINTHICUM;0.59;0.73;4;247;10;0;4;0;management;high;3
5068;DEESE;0.76;0.5;4;245;3;0;1;0;hr;low;1
11476;CLOVER;0.5;0.53;3;142;3;1;0;0;product_mng;medium;2
9532;OHALLORAN;0.85;0.86;3;179;3;0;1;0;product_mng;low;1
9826;PULEO;0.8;0.64;5;180;2;0;1;0;support;low;1
1635;BASSETT;0.43;0.47;2;137;3;0;1;0;hr;medium;2
13678;DREES;0.55;0.67;3;150;2;0;1;1;sales;low;1
6795;SANDLER;0.58;0.77;3;180;2;0;1;0;accounting;high;3
14153;SCAGLIONE;0.88;0.74;3;273;10;0;4;0;sales;medium;2
1704;PAULSON;0.38;0.49;2;140;3;0;1;0;sales;medium;2
7598;TREECE;0.72;0.73;5;184;4;1;0;0;technical;low;1
8919;SUNDAY;0.62;0.64;3;165;3;0;0;0;IT;high;3
13092;THRUSH;0.5;0.95;5;137;3;0;1;0;technical;low;1
4902;MALLETT;0.21;0.77;6;215;4;0;2;0;sales;medium;2
11799;KAPPEL;0.72;0.71;4;256;3;0;0;1;sales;medium;2
8852;SOWARDS;0.99;0.7;4;190;4;1;0;0;RandD;medium;2
2342;RUDD;0.96;0.62;5;128;5;0;0;0;support;low;1
10782;BURCHELL;0.75;0.77;5;199;4;0;1;0;sales;medium;2
10360;BOSE;0.12;0.7;5;277;3;0;3;0;support;medium;2
11921;BENBOW;0.65;0.61;5;167;8;0;4;0;sales;low;1
3463;CRANFORD;0.79;0.61;4;136;3;0;0;0;accounting;medium;2
4264;GONSALVES;0.95;0.6;2;144;3;0;0;0;IT;high;3
11204;IKEDA;0.94;0.51;3;242;3;0;0;0;sales;medium;2
12238;BARGE;0.43;0.53;2;146;3;0;2;0;marketing;low;1
4106;SNIPES;0.84;0.85;4;185;3;1;0;0;IT;medium;2
1329;AKERS;0.1;0.81;6;252;4;0;3;0;hr;low;1
8306;SPRINGS;0.27;0.48;3;97;6;0;4;0;IT;medium;2
2746;HU;0.94;0.9;2;263;3;0;0;0;RandD;low;1
6413;BROOKINS;0.7;0.6;3;224;3;0;1;0;support;medium;2
11033;COSPER;0.75;0.61;3;263;3;0;1;0;sales;low;1
8336;FOREHAND;0.52;0.39;6;246;4;0;1;0;sales;medium;2
13998;BOLER;0.58;0.9;3;209;2;0;0;0;management;high;3
5048;VICENTE;0.58;0.9;3;151;3;0;2;0;sales;medium;2
490;YATES;0.53;0.56;4;281;6;0;1;0;hr;medium;2
14188;RENDA;0.62;0.72;3;149;3;1;0;0;marketing;medium;2
213;SILVA;0.45;0.46;2;153;3;0;1;0;management;low;1
12977;HADFIELD;0.72;0.5;4;164;2;1;0;0;management;low;1
8416;CIRILLO;0.21;0.39;2;118;4;0;4;0;sales;medium;2
6670;LELAND;0.89;0.46;4;248;5;1;0;0;hr;medium;2
1422;SCHMITZ;0.1;0.82;6;269;4;0;4;0;support;low;1
6123;VINING;0.86;0.92;3;260;2;0;2;0;sales;low;1
9493;LIEB;0.57;0.55;3;264;2;0;2;0;accounting;medium;2
8269;LERCH;0.87;0.67;4;272;4;0;1;0;sales;low;1
13272;VOTH;0.9;0.73;2;203;4;0;1;0;support;medium;2
12602;MAZZEO;0.1;0.84;7;250;4;0;4;0;product_mng;low;1
8093;HINE;0.78;0.77;2;177;4;0;3;0;support;low;1
4722;RODERICK;0.5;0.82;3;133;2;1;0;0;product_mng;low;1
5268;FRIEDRICH;0.84;0.59;4;216;2;0;1;0;support;low;1
11289;BOUSQUET;0.98;0.55;3;166;6;1;0;0;sales;medium;2
3125;MOREY;0.84;0.79;4;222;3;0;0;0;RandD;low;1
14123;COWGER;0.91;0.82;2;241;3;0;0;0;sales;medium;2
9022;HIBBERT;0.78;0.93;4;161;3;0;1;0;sales;low;1
10903;STABLER;0.8;0.62;5;190;4;1;0;0;IT;medium;2
12197;PREUSS;0.1;0.91;6;287;4;0;4;0;technical;low;1
14642;MUJICA;0.41;0.57;2;160;3;0;3;0;support;low;1
13116;BRACAMONTE;0.73;0.93;3;205;3;0;0;0;product_mng;high;3
2449;ROONEY;0.91;0.7;3;132;4;0;0;0;sales;medium;2
4028;HERBST;0.78;0.72;3;255;4;1;0;0;management;low;1
9072;SCALF;0.63;0.81;4;216;4;0;2;0;product_mng;medium;2
14482;MERIDETH;0.11;0.84;6;251;4;0;3;0;technical;medium;2
6919;PISANO;0.53;0.49;3;191;3;0;1;0;support;high;3
11930;SMELSER;0.97;0.92;6;137;8;1;1;0;product_mng;low;1
1450;DREW;0.78;0.78;4;260;5;0;1;0;RandD;low;1
14662;GILYARD;0.85;0.98;5;248;5;0;1;0;product_mng;medium;2
572;PITTMAN;0.75;0.97;5;243;6;0;0;0;technical;medium;2
2766;FELDER;0.8;0.54;4;269;3;0;0;0;sales;medium;2
7318;COZART;0.49;0.49;2;245;3;0;4;0;product_mng;low;1
12898;COSSEY;0.94;0.8;4;266;3;1;0;0;support;medium;2
13202;JOLLIFF;0.73;0.68;3;121;5;0;2;0;RandD;low;1
8234;BYE;0.94;0.8;5;245;3;1;0;0;product_mng;medium;2
7611;ORANGE;0.77;0.43;4;265;6;0;1;0;support;high;3
9952;WILDS;0.5;0.75;4;239;2;0;3;0;accounting;low;1
7103;STEDMAN;0.56;0.78;3;200;2;0;2;0;support;medium;2
11215;HARTWICK;0.52;0.84;3;261;8;0;4;1;accounting;low;1
5346;HARDEE;0.55;0.66;3;164;2;0;3;0;technical;low;1
1829;CAPPS;0.1;0.93;6;258;4;0;3;0;RandD;medium;2
5303;SAECHAO;0.71;0.98;5;167;3;0;1;0;technical;low;1
14394;SUNIGA;0.11;0.8;6;285;4;0;3;0;accounting;medium;2
8713;FREER;0.81;0.5;3;198;3;0;1;0;sales;low;1
6384;USSERY;0.38;0.78;4;159;5;0;4;0;support;low;1
1548;KILGORE;0.9;0.99;4;259;6;0;0;0;sales;medium;2
7393;BRADFIELD;0.59;0.8;3;258;3;1;1;0;IT;low;1
9315;MCGRUDER;0.91;0.52;4;172;4;1;0;0;management;high;3
10687;ROCKWOOD;0.94;0.8;4;266;3;1;0;0;support;medium;2
5748;NESTER;0.84;0.58;5;186;2;0;0;0;sales;medium;2
495;OWEN;0.82;0.99;4;263;6;0;0;0;technical;medium;2
10407;YOUNGMAN;0.73;0.98;4;216;2;0;0;0;sales;low;1
2026;KEATING;0.56;0.86;4;201;3;1;0;0;technical;medium;2
14059;ROSINSKI;0.82;0.69;3;250;3;0;1;0;accounting;low;1
2003;LEMUS;0.78;0.82;5;247;3;0;1;0;sales;low;1
13218;BOIVIN;0.49;0.67;2;190;8;0;4;0;marketing;medium;2
7477;FLICKINGER;0.49;0.6;3;191;3;1;0;0;RandD;high;3
4524;BARRETO;0.78;0.59;4;180;3;0;0;0;sales;low;1
2370;ZARATE;0.12;0.55;5;242;4;0;3;0;marketing;medium;2
7096;CURCIO;0.84;0.83;4;222;3;0;0;0;RandD;medium;2
12091;ANCHONDO;0.89;1.0;5;246;5;0;1;0;sales;low;1
12359;WILLER;0.09;0.91;6;275;4;0;4;0;support;low;1
1120;HYDE;0.11;0.91;6;278;4;0;3;0;support;medium;2
8983;BATY;0.82;0.54;3;243;4;0;2;0;support;low;1
9355;CANCEL;0.7;0.66;4;168;3;0;1;0;technical;low;1
5028;WAMPLER;0.64;0.99;4;180;4;0;2;0;product_mng;medium;2
6965;MACFARLANE;0.61;0.58;6;146;3;0;1;0;sales;low;1
8993;LAVERGNE;0.96;0.94;3;167;3;0;1;0;IT;low;1
11701;HILLYER;0.53;0.73;3;163;3;1;1;0;IT;low;1
11362;HOTALING;0.43;0.65;4;124;2;0;0;0;sales;medium;2
9168;TEDFORD;0.57;0.96;5;203;4;0;3;0;sales;low;1
4404;EHLERS;0.54;0.81;4;257;2;0;1;0;support;low;1
737;BARR;0.42;0.56;2;143;3;0;1;0;support;medium;2
11331;KEOGH;0.86;0.61;4;193;2;0;0;0;support;high;3
14054;VICKNAIR;0.62;0.61;3;266;2;0;0;0;management;high;3
2524;BRINKLEY;0.65;0.67;5;128;5;0;0;0;marketing;medium;2
3115;LIRA;0.21;0.52;5;130;2;0;1;0;IT;low;1
2964;SCHMID;0.14;0.83;5;175;6;1;2;0;IT;low;1
4549;KREMER;0.9;0.78;5;215;3;0;0;1;technical;low;1
9639;FURLOW;0.99;0.47;3;152;5;0;0;0;sales;low;1
7509;DEPRIEST;0.39;0.58;3;152;3;1;2;0;accounting;low;1
13897;PARAMORE;0.36;0.41;3;167;10;0;4;0;support;low;1
7315;DERRY;0.81;0.53;3;258;2;0;1;0;IT;low;1
521;BRIGGS;0.74;0.99;4;233;5;0;1;0;IT;low;1
14147;BALBOA;0.53;0.8;2;225;7;1;3;1;management;high;3
6765;KINDRED;0.96;1.0;5;152;4;0;0;0;support;low;1
5698;HEMINGWAY;0.71;0.74;3;250;3;0;3;0;support;low;1
13931;SEVER;0.31;0.63;3;150;3;1;1;0;sales;medium;2
14815;LAZCANO;0.11;0.79;6;292;4;0;4;0;IT;low;1
7048;MOFFATT;0.24;0.7;5;194;3;0;4;0;sales;low;1
1499;DODGE;0.44;0.48;2;128;3;0;1;0;support;low;1
5240;WARRICK;0.19;0.55;5;148;4;0;4;0;support;medium;2
9838;HADDIX;1.0;0.61;3;188;4;0;1;0;product_mng;low;1
14256;CASTAGNA;0.84;0.74;3;182;4;0;1;0;technical;low;1
12176;JELLISON;0.41;0.48;2;148;3;0;2;0;sales;low;1
7675;REIN;0.56;0.99;3;209;2;0;4;0;technical;low;1
10405;HOSIER;0.22;0.69;3;212;3;0;3;0;sales;medium;2
4076;PEAK;0.8;0.8;4;252;6;0;0;0;hr;medium;2
3257;WESTMORELAND;0.7;0.67;4;224;3;0;0;0;support;medium;2
4790;SIEBERT;0.7;0.54;4;150;4;0;1;0;technical;low;1
661;IBARRA;0.39;0.46;2;136;3;0;1;0;support;medium;2
2969;WATTERS;0.31;0.86;3;205;5;0;3;0;product_mng;low;1
9073;HOEKSTRA;0.63;0.74;4;173;3;0;1;0;product_mng;medium;2
7179;CAI;0.7;0.5;6;214;5;0;1;0;support;medium;2
6202;LEVITT;0.68;0.49;4;153;4;0;1;0;sales;low;1
4336;DELRIO;0.72;0.67;5;219;3;0;0;0;IT;low;1
12856;BARRA;0.78;0.52;5;192;3;1;0;0;technical;low;1
8132;EDDINS;0.59;0.9;3;189;2;0;3;0;technical;low;1
10819;DUBIN;0.9;0.74;3;193;3;0;0;0;technical;medium;2
7678;ASHBURN;0.98;0.79;4;231;4;0;0;0;support;medium;2
6831;DUTY;0.72;0.71;3;242;2;0;1;0;technical;medium;2
59;COOK;0.85;1.0;4;225;5;0;1;0;technical;low;1
3330;GARNETT;0.82;0.99;3;195;2;0;0;0;support;high;3
11977;TURNIPSEED;0.62;0.72;3;149;3;1;0;0;marketing;medium;2
4210;OROSCO;0.87;0.53;6;216;6;1;0;0;sales;medium;2
12329;MIRABAL;0.44;0.48;2;148;3;0;2;0;sales;low;1
9470;BULGER;0.75;0.59;3;242;3;0;1;0;marketing;medium;2
3990;NICKEL;0.89;0.93;4;249;3;0;0;0;sales;low;1
5168;GRILLO;0.6;0.8;3;191;2;0;2;0;support;medium;2
2900;TALBERT;0.88;0.67;5;260;3;1;0;0;RandD;low;1
3474;FEENEY;0.72;0.69;3;270;4;0;1;0;technical;low;1
5608;CALDERA;0.42;0.4;3;160;2;0;4;0;technical;low;1
9367;BROCKINGTON;0.24;0.87;4;262;3;0;4;0;technical;low;1
5677;BERRYHILL;0.2;0.56;5;181;6;0;4;0;accounting;medium;2
12428;CANALE;0.37;0.45;2;126;3;0;2;0;support;medium;2
2261;GRUBB;0.83;0.54;4;259;5;0;0;0;support;medium;2
9687;FASANO;0.74;0.99;4;156;3;0;1;0;product_mng;medium;2
7983;CRANDELL;0.68;0.92;4;209;6;0;3;0;support;low;1
13789;CAPRIO;0.76;0.56;5;222;10;0;4;0;management;high;3
3224;LINDBERG;0.48;0.94;3;162;3;1;0;0;sales;medium;2
14242;MENDIVIL;0.45;0.57;2;134;3;0;2;0;hr;low;1
4365;RAYNOR;0.6;0.93;5;270;3;1;0;0;sales;low;1
7039;STANDLEY;0.81;0.45;6;98;3;0;0;0;sales;low;1
13459;LAMOTTE;0.72;0.8;3;222;3;0;0;0;IT;medium;2
2243;HUMMEL;0.92;0.49;3;240;2;0;0;0;hr;low;1
6520;DULL;0.2;0.7;4;221;5;0;4;0;hr;medium;2
7278;PENALOZA;0.5;0.64;5;195;2;0;3;0;sales;low;1
7164;EALY;0.78;0.99;3;174;3;0;1;0;IT;low;1
14220;REVILLA;0.42;0.53;2;142;3;0;2;0;sales;low;1
5001;FRIED;0.66;0.71;3;136;3;1;0;0;technical;medium;2
6575;STULTZ;0.77;0.67;5;207;2;0;1;0;sales;low;1
6136;DIMAS;0.52;0.72;2;247;4;0;4;0;accounting;medium;2
8667;DAHLBERG;0.82;0.53;4;162;3;1;0;0;technical;low;1
8026;DEAS;0.92;0.74;4;213;3;0;0;0;sales;medium;2
602;BOND;0.1;0.84;7;250;4;0;3;0;product_mng;low;1
8656;ROSSETTI;0.32;0.69;5;157;4;0;4;0;accounting;low;1
13211;COIL;0.49;0.6;2;113;5;0;3;0;IT;low;1
13328;RUDER;0.45;0.55;4;206;2;0;1;0;sales;low;1
198;KNIGHT;0.1;0.89;7;285;4;0;4;0;technical;low;1
13204;DUNFEE;0.8;0.71;4;161;4;0;1;0;IT;low;1
2320;ALLEY;0.92;0.68;5;236;2;0;0;0;hr;low;1
14350;MULLANE;0.73;0.87;5;257;5;0;2;0;IT;low;1
13523;LINEBERGER;0.8;0.96;3;161;3;0;1;0;technical;low;1
607;VINCENT;0.11;0.88;5;250;4;0;3;0;RandD;medium;2
5579;BOATRIGHT;0.51;0.75;3;234;2;1;1;0;marketing;medium;2
8581;LAMBRECHT;0.71;0.84;3;139;2;0;1;0;hr;low;1
5916;PEPE;0.48;0.63;3;180;2;1;1;0;technical;low;1
11811;PURSELL;0.83;0.6;4;161;2;0;0;0;management;high;3
904;ARELLANO;0.45;0.46;2;142;3;0;1;0;product_mng;low;1
11942;WEDGE;0.88;0.74;3;273;10;0;4;0;sales;medium;2
8245;TON;0.5;0.59;3;192;2;0;3;0;sales;low;1
5658;TOLLEY;0.75;0.55;3;162;3;0;1;0;sales;low;1
6089;CORSON;0.87;0.81;5;236;3;0;0;0;technical;medium;2
10057;BAYLES;0.72;0.65;3;109;5;1;1;0;technical;low;1
5351;LETT;0.76;0.97;3;271;3;0;3;0;sales;low;1
5005;RIEDEL;0.12;0.6;2;194;4;0;4;0;technical;medium;2
14015;MANNERS;0.64;0.88;3;252;2;0;1;0;sales;low;1
2655;MONTANEZ;0.58;0.97;5;202;2;0;1;0;IT;low;1
5222;DEANE;0.96;0.59;3;229;3;0;1;0;hr;low;1
6294;WALES;0.59;0.79;3;270;3;0;2;0;technical;high;3
14302;WOODFIN;0.89;1.0;5;246;5;0;1;0;sales;low;1
8407;DOMINGUE;0.75;0.69;3;242;3;0;1;0;sales;high;3
4851;BAXLEY;0.31;0.59;3;176;3;0;1;0;technical;medium;2
2940;MCNEELY;0.54;0.98;3;197;3;0;1;0;technical;low;1
9323;CLUFF;1.0;0.89;3;189;3;0;1;0;sales;low;1
3768;CHAO;0.54;0.8;3;232;2;0;0;0;accounting;high;3
7146;PETE;0.5;0.5;4;184;3;0;1;0;support;high;3
7308;WALTMAN;0.96;0.91;4;228;3;1;0;0;support;low;1
7166;CALLAN;0.16;0.57;5;144;4;1;3;0;product_mng;low;1
13536;RICHESON;0.53;0.37;3;180;3;0;1;0;support;medium;2
5220;BAYLESS;0.53;0.5;4;185;3;0;3;0;hr;low;1
5785;WALSTON;0.44;0.97;4;240;5;1;2;0;technical;medium;2
4246;ALCORN;0.74;0.92;5;255;3;0;1;0;support;low;1
9941;GRIFFEY;0.96;0.72;3;157;3;0;0;0;sales;medium;2
8782;ALVERSON;0.57;0.95;4;176;3;0;1;0;technical;high;3
10864;BALE;0.79;0.65;5;215;2;1;0;0;sales;medium;2
11651;DONLON;0.61;0.77;5;232;7;0;4;0;sales;medium;2
12648;BOULTON;0.45;0.54;2;129;3;0;1;0;technical;medium;2
6652;STEELMAN;0.13;0.88;3;146;5;0;4;0;sales;low;1
14716;JONE;0.11;0.97;6;289;5;0;4;0;support;medium;2
13097;WILLITS;0.63;0.71;4;244;2;0;1;0;support;low;1
8070;BERTSCH;0.92;0.98;4;161;3;0;0;0;technical;medium;2
9402;DAVY;0.88;0.66;4;275;3;0;0;0;sales;medium;2
6812;HAUGHT;0.78;0.65;3;157;2;0;1;0;sales;low;1
6484;HAWORTH;0.23;0.78;4;163;6;0;4;0;RandD;medium;2
12957;DESANTO;0.87;0.64;5;234;2;1;0;0;IT;medium;2
2866;CARLIN;0.65;0.99;4;200;4;0;1;0;technical;low;1
8016;OLMEDO;0.8;0.64;5;204;2;0;1;0;support;low;1
10055;RIEMER;0.31;0.37;2;104;3;1;1;0;support;medium;2
1204;NICHOLAS;0.43;0.56;2;158;3;0;1;0;IT;low;1
9385;BREUER;0.23;0.56;5;169;5;0;4;0;RandD;medium;2
4878;SLAYTON;0.53;0.52;3;233;4;0;1;0;IT;low;1
4509;DRIGGERS;0.55;0.48;3;162;3;0;0;1;management;high;3
14575;DRIGGS;0.4;0.5;2;141;3;1;1;0;technical;low;1
4888;TROMBLEY;0.79;0.59;5;197;4;0;0;0;technical;medium;2
2282;LEMON;0.94;0.51;3;160;2;0;0;0;IT;low;1
3278;LAYMAN;0.78;0.98;4;239;3;0;0;0;RandD;medium;2
283;PENA;0.1;0.93;6;289;4;1;3;0;support;low;1
14022;RYANS;0.83;0.6;4;161;2;0;0;0;management;high;3
1044;KATZ;0.63;0.94;3;179;2;0;1;0;support;medium;2
7302;GRANADO;0.59;0.68;5;243;2;0;1;0;support;medium;2
6200;BOYETTE;0.17;0.51;5;221;3;0;4;0;sales;low;1
97;BUTLER;0.1;0.84;6;279;4;0;4;0;sales;low;1
7502;BOOZER;0.96;0.61;4;199;3;0;0;0;sales;low;1
7090;WILFONG;0.49;0.57;2;213;3;1;3;0;product_mng;low;1
10252;COOLIDGE;0.32;0.81;5;111;4;0;2;0;sales;medium;2
13473;SOZA;0.98;0.67;3;190;10;0;4;0;IT;medium;2
3478;GLICK;0.49;0.76;3;208;2;0;1;0;technical;low;1
8840;SPITZ;0.74;0.9;4;189;2;0;0;0;IT;medium;2
11048;SCAGGS;0.29;0.39;6;105;6;0;3;0;technical;medium;2
5464;BAUMGARDNER;0.59;0.79;4;272;3;0;4;0;technical;low;1
10478;RICHERT;0.88;0.77;3;279;3;1;0;0;sales;medium;2
6272;CIMINO;0.57;0.78;3;162;2;0;3;0;sales;low;1
4508;BEALE;0.87;0.56;4;121;2;0;0;1;technical;medium;2
11795;SHICK;0.97;0.61;4;262;3;1;0;1;marketing;medium;2
13642;SEMAN;0.81;0.77;3;221;2;0;0;0;technical;low;1
9992;SHEARIN;0.37;0.85;2;185;3;0;4;0;product_mng;low;1
14489;HARTIG;0.09;0.78;6;254;4;0;4;0;support;low;1
381;CROSS;0.38;0.46;2;145;3;0;1;0;hr;medium;2
13890;BELLIVEAU;0.66;0.87;3;223;7;0;3;0;sales;high;3
13910;BANH;0.5;0.83;5;258;2;0;1;0;IT;low;1
4041;SETTLE;0.29;0.77;3;164;6;0;2;0;RandD;medium;2
7233;NIEMI;0.71;0.71;4;221;3;0;2;0;technical;low;1
13614;CROMPTON;0.48;0.67;4;220;3;0;1;1;management;medium;2
10656;SWINGLE;0.62;0.87;4;221;3;1;0;0;support;low;1
4064;TRACEY;0.61;0.64;4;201;3;0;1;0;sales;low;1
8730;RIKER;0.72;0.87;4;154;2;1;0;0;accounting;medium;2
8610;COLLUM;0.57;0.78;4;143;3;0;1;0;management;medium;2
3761;FUSCO;0.84;0.49;4;152;3;0;0;0;sales;low;1
4554;MOORMAN;0.92;0.82;4;168;3;0;0;1;support;low;1
5298;RADTKE;0.21;0.85;5;153;3;0;4;0;hr;low;1
2389;MCDONNELL;0.93;0.63;3;160;4;1;0;0;sales;low;1
2371;IRVING;0.78;0.98;5;158;2;0;0;0;marketing;medium;2
57;MURPHY;0.1;0.81;6;309;4;0;4;0;technical;low;1
2113;HARE;0.98;0.55;4;255;2;0;0;0;support;low;1
4782;MELO;0.67;0.81;4;168;2;0;0;0;support;high;3
6134;PIRTLE;0.65;0.79;4;196;2;0;1;0;accounting;medium;2
12544;PILON;0.43;0.49;2;135;3;0;1;0;sales;medium;2
6555;TONER;0.19;0.8;5;203;6;0;4;0;product_mng;medium;2
5485;ABARCA;0.38;0.59;4;276;2;0;4;0;product_mng;low;1
89;MORALES;0.1;0.79;6;291;4;0;4;0;sales;low;1
11309;SARGEANT;0.55;0.4;3;158;3;0;1;0;hr;low;1
3290;MENDENHALL;0.58;0.75;4;233;2;0;1;0;marketing;low;1
10760;BOESE;0.59;0.97;3;257;3;0;1;0;marketing;low;1
7018;SAIN;0.89;0.64;3;184;5;0;0;0;RandD;high;3
12287;LIS;0.11;0.79;6;292;4;0;4;1;technical;low;1
1156;TRUONG;0.4;0.51;2;156;3;0;1;0;sales;medium;2
12087;POLEN;0.44;0.45;2;132;3;0;2;0;sales;low;1
10098;CHILSON;0.73;0.83;5;266;5;0;2;0;sales;low;1
14314;OLESEN;0.09;0.94;7;267;4;0;3;0;sales;medium;2
8860;ONEY;0.86;0.61;4;221;2;0;0;0;marketing;medium;2
7974;EDER;0.64;0.99;3;167;2;0;3;0;technical;low;1
14347;BADEN;0.1;0.84;6;283;4;1;3;0;technical;low;1
3381;HANDLEY;0.55;0.69;3;225;2;0;1;0;sales;medium;2
841;DODSON;0.11;0.85;6;299;4;0;3;0;support;medium;2
13417;LIPTAK;1.0;0.72;5;194;7;1;0;0;sales;medium;2
13418;LEIGHTY;0.49;0.65;4;233;7;0;4;0;sales;medium;2
4625;ANGELL;0.78;0.67;4;260;3;0;0;0;technical;medium;2
3589;SOWELL;0.66;0.75;6;100;4;1;0;0;support;low;1
4180;SHERROD;0.7;0.85;3;188;2;0;0;0;technical;medium;2
12015;ASENCIO;0.38;0.54;2;143;3;0;3;0;sales;low;1
11358;ORTMAN;0.73;0.77;3;233;3;0;1;0;sales;medium;2
13040;RUSTIN;0.53;0.51;3;274;2;1;0;0;product_mng;medium;2
13004;VANDERFORD;0.61;0.56;4;176;3;0;0;0;hr;medium;2
7887;FRAGA;0.7;0.57;4;150;4;0;0;0;sales;high;3
13391;EMIG;0.92;0.93;4;225;2;0;0;1;RandD;medium;2
12040;LAVALLE;0.87;0.88;5;269;5;0;1;0;technical;low;1
14850;POZO;0.43;0.48;2;153;3;0;2;0;accounting;low;1
9298;EVERLY;0.58;0.49;3;135;2;0;1;0;IT;medium;2
6938;FREITAG;0.89;0.57;2;235;3;1;0;0;product_mng;low;1
10432;HASLAM;0.73;0.52;4;141;3;0;0;0;support;medium;2
5950;SANDIFER;0.22;0.63;5;284;6;0;4;0;RandD;low;1
7486;SABOL;0.81;0.92;3;136;3;0;1;0;marketing;medium;2
8627;BOWERMAN;0.7;0.58;3;205;3;0;2;0;sales;low;1
2412;ELAM;0.67;0.5;4;173;2;1;0;0;support;high;3
10529;KINSLEY;0.51;0.98;4;171;2;0;1;0;RandD;low;1
1774;ERNST;0.37;0.5;2;142;3;0;2;0;sales;low;1
702;VILLANUEVA;0.45;0.5;2;147;3;0;1;0;sales;low;1
4613;HEFFNER;0.67;0.49;4;195;3;0;1;0;hr;low;1
7659;PERAZA;0.58;0.65;5;187;2;0;2;0;sales;low;1
3872;BUNTING;0.83;0.48;3;242;4;0;1;0;technical;low;1
6319;BURKHALTER;0.98;0.81;4;266;6;0;0;0;IT;medium;2
8707;GUTH;0.93;0.94;4;217;2;0;1;0;management;low;1
2552;SUGGS;0.3;0.37;6;278;3;0;2;0;technical;low;1
12064;MORONES;0.11;0.94;6;286;4;0;3;0;IT;medium;2
5946;RIFFLE;0.98;0.84;4;200;2;0;0;0;product_mng;medium;2
4804;WEATHERLY;0.91;0.95;4;171;3;0;0;0;RandD;low;1
7515;JILES;0.94;0.77;5;233;4;0;0;0;technical;high;3
3902;KISH;0.2;0.49;5;199;5;0;3;0;sales;low;1
2017;KOHLER;0.41;0.84;6;191;6;0;1;0;hr;medium;2
2561;ALCALA;0.78;0.84;3;269;2;0;0;0;technical;medium;2
1919;MCRAE;0.72;0.94;4;258;5;0;1;0;sales;low;1
10605;SWINTON;0.61;0.75;3;140;3;0;1;0;RandD;low;1
14382;VAVRA;0.41;0.46;2;160;3;0;2;1;sales;low;1
5806;TRUMAN;1.0;0.71;4;216;2;0;0;0;technical;low;1
13442;PINERO;0.79;0.83;3;126;10;1;4;0;support;low;1
10837;HENRICH;0.86;0.66;4;251;3;0;0;0;RandD;low;1
3411;MCNABB;0.52;0.85;5;183;3;0;1;0;support;low;1
4573;THORNHILL;0.75;0.37;3;256;3;0;0;0;product_mng;medium;2
4618;PIPPIN;0.75;0.75;2;141;4;0;0;0;technical;medium;2
1552;GOODE;0.17;0.55;6;250;5;0;2;0;sales;medium;2
1583;HURT;0.73;0.91;4;247;5;0;1;0;support;medium;2
9663;PILLOW;0.73;0.52;3;274;2;0;1;0;technical;high;3
5479;SYLVIA;0.54;0.69;4;168;2;0;3;0;management;low;1
3270;ETHERIDGE;0.92;0.53;2;249;2;0;0;0;IT;high;3
7279;SWART;0.46;0.41;6;148;4;0;2;0;sales;low;1
9831;RUDDY;0.64;0.81;3;209;3;0;3;0;management;low;1
2934;NEVILLE;0.77;0.75;4;225;3;0;0;0;hr;low;1
5206;COWLES;0.89;0.89;4;265;2;0;0;0;sales;medium;2
9556;LACASSE;0.97;0.88;4;237;4;0;1;0;sales;low;1
13242;SALEEM;0.78;0.63;5;259;3;0;0;0;sales;low;1
8567;STOUFFER;0.7;0.39;6;285;4;0;1;0;sales;low;1
6952;SILVESTRI;0.97;0.58;4;187;4;1;0;0;management;high;3
14711;BALTZ;0.91;0.84;5;265;5;0;1;0;technical;medium;2
11531;GIGUERE;0.67;0.72;2;134;10;0;4;0;management;high;3
7649;HARTSFIELD;0.94;0.85;4;180;4;0;0;0;sales;medium;2
9771;REESER;0.63;0.52;5;226;4;0;1;0;marketing;medium;2
10399;VANDEVENTER;0.66;0.54;5;203;2;0;0;0;sales;medium;2
5350;PHILLIP;0.45;0.72;4;149;3;0;3;0;marketing;low;1
1323;CHILDRESS;0.37;0.52;2;144;3;0;1;0;sales;medium;2
3304;EGGLESTON;0.8;0.54;5;261;2;0;0;0;sales;medium;2
14571;CANNATA;0.1;0.87;6;290;4;0;4;0;support;low;1
9110;MORMAN;0.72;0.64;3;231;2;0;1;0;accounting;medium;2
13726;FLEENER;0.93;0.87;4;139;8;0;3;0;technical;medium;2
5323;GILPIN;0.62;0.64;5;150;3;1;0;0;technical;medium;2
7715;BANG;0.3;0.53;3;210;6;0;4;0;marketing;medium;2
13298;BALSER;0.55;0.86;4;169;6;0;3;0;IT;medium;2
11750;DUNLEAVY;0.39;0.45;3;100;8;1;4;0;product_mng;medium;2
13;THOMAS;0.41;0.55;2;148;3;0;2;0;sales;low;1
10305;CUTLIP;0.13;0.48;3;210;3;0;3;0;sales;high;3
620;ROY;0.8;0.75;3;268;2;0;0;0;sales;medium;2
7589;HOULIHAN;0.67;0.48;6;107;2;1;0;0;hr;low;1
12109;BOOSE;0.4;0.49;2;155;3;0;1;0;hr;medium;2
